job_name,task,condition,step_id,t_sec,prompt_tokens,completion_tokens,cached_tokens,thinking_tokens,is_sidechain,stop_reason,n_tool_calls
prog16-claude-sdd-path-tracing-reverse,path-tracing-reverse,sdd,55,943.584,148585,639,148269,442,True,,1
prog16-claude-sdd-path-tracing-reverse,path-tracing-reverse,sdd,56,948.13,149486,435,148583,0,True,,1
prog16-claude-sdd-path-tracing-reverse,path-tracing-reverse,sdd,57,954.364,150001,121,149484,0,True,tool_use,1
prog16-claude-sdd-path-tracing-reverse,path-tracing-reverse,sdd,58,967.688,150200,1415,149999,0,True,tool_use,1
prog16-claude-sdd-path-tracing-reverse,path-tracing-reverse,sdd,59,970.762,151692,749,150198,0,True,,1
prog16-claude-sdd-path-tracing-reverse,path-tracing-reverse,sdd,60,990.832,152547,1218,151690,0,True,end_turn,0
prog16-claude-sdd-path-tracing-reverse,path-tracing-reverse,sdd,61,994.009,106285,303,99985,50,False,tool_use,1
prog16-claude-sdd-path-tracing-reverse,path-tracing-reverse,sdd,62,999.024,106671,209,106283,56,False,tool_use,1
prog16-claude-sdd-path-tracing-reverse,path-tracing-reverse,sdd,63,1002.918,106976,624,106669,70,False,tool_use,1
prog16-claude-sdd-path-tracing-reverse,path-tracing-reverse,sdd,64,1010.885,107793,177,106974,0,False,tool_use,1
prog16-claude-sdd-path-tracing-reverse,path-tracing-reverse,sdd,65,1017.456,108025,265,107791,0,False,end_turn,0
prog16-claude-sdd-polyglot-rust-c,polyglot-rust-c,sdd,2,605.489,31172,51760,27563,51571,False,tool_use,1
prog16-claude-sdd-polyglot-rust-c,polyglot-rust-c,sdd,3,610.447,82985,375,31170,0,False,tool_use,1
prog16-claude-sdd-polyglot-rust-c,polyglot-rust-c,sdd,4,613.308,83441,155,82983,0,False,tool_use,1
prog16-claude-sdd-polyglot-rust-c,polyglot-rust-c,sdd,5,615.508,83706,195,83439,0,False,tool_use,1
prog16-claude-sdd-polyglot-rust-c,polyglot-rust-c,sdd,6,619.385,84007,550,83704,154,False,end_turn,0
prog16-claude-sdd-regex-chess,regex-chess,sdd,2,16.146,31672,1313,27563,1207,False,tool_use,1
prog16-claude-sdd-regex-chess,regex-chess,sdd,3,802.619,35495,64000,31670,64000,False,max_tokens,0
prog16-claude-sdd-regex-chess,regex-chess,sdd,4,1362.138,35557,44990,31670,44915,False,tool_use,1
prog16-claude-sdd-regex-chess,regex-chess,sdd,5,1364.878,80604,281,35555,31,False,tool_use,1
prog16-claude-sdd-regex-chess,regex-chess,sdd,6,1456.245,81044,9123,80602,7509,False,tool_use,1
prog16-claude-sdd-regex-chess,regex-chess,sdd,7,1480.525,90245,2286,81042,507,False,tool_use,1
prog16-claude-sdd-regex-chess,regex-chess,sdd,8,1510.114,92612,1414,90243,1275,False,tool_use,1
prog16-claude-sdd-regex-chess,regex-chess,sdd,9,1526.587,94131,1290,92610,1222,False,tool_use,1
prog16-claude-sdd-regex-chess,regex-chess,sdd,10,1529.203,95539,147,94129,0,False,tool_use,1
prog16-claude-sdd-regex-chess,regex-chess,sdd,11,1577.999,97925,4364,95537,4210,False,tool_use,1
prog16-claude-sdd-regex-chess,regex-chess,sdd,12,1583.197,103084,353,97923,161,False,tool_use,1
prog16-claude-sdd-regex-chess,regex-chess,sdd,13,1588.945,103542,463,103082,0,False,tool_use,1
prog16-claude-sdd-regex-chess,regex-chess,sdd,14,1591.463,104086,128,103540,0,False,tool_use,1
prog16-claude-sdd-regex-chess,regex-chess,sdd,15,1596.243,104872,351,104084,0,False,tool_use,1
prog16-claude-sdd-regex-chess,regex-chess,sdd,16,1601.256,105304,621,104870,273,False,tool_use,1
prog16-claude-sdd-regex-chess,regex-chess,sdd,17,1628.698,106230,2246,105302,2145,False,tool_use,1
prog16-claude-sdd-regex-chess,regex-chess,sdd,18,1632.012,108703,232,106228,0,False,tool_use,1
prog16-claude-sdd-regex-chess,regex-chess,sdd,19,1636.266,109016,311,108701,0,False,tool_use,1
prog16-claude-sdd-regex-chess,regex-chess,sdd,20,1640.151,109408,203,109014,0,False,tool_use,1
prog16-claude-sdd-regex-chess,regex-chess,sdd,21,1642.475,109692,185,109406,0,False,tool_use,1
prog16-claude-sdd-regex-chess,regex-chess,sdd,22,1645.992,109958,108,109690,48,False,tool_use,1
prog16-claude-sdd-regex-chess,regex-chess,sdd,23,1648.552,110122,122,109956,0,False,tool_use,1
prog16-claude-sdd-regex-chess,regex-chess,sdd,24,1651.368,110547,1313,110120,20,False,tool_use,1
prog16-claude-sdd-regex-chess,regex-chess,sdd,25,1742.296,111941,6939,110545,6799,False,tool_use,1
prog16-claude-sdd-regex-chess,regex-chess,sdd,26,1745.937,118940,155,111939,0,False,tool_use,1
prog16-claude-sdd-regex-chess,regex-chess,sdd,27,1754.132,119176,879,118938,586,False,tool_use,1
prog16-claude-sdd-regex-chess,regex-chess,sdd,28,1761.163,120389,4032,119174,195,False,tool_use,1
prog16-claude-sdd-regex-chess,regex-chess,sdd,29,1796.47,124502,689,120387,628,False,tool_use,1
prog16-claude-sdd-regex-chess,regex-chess,sdd,30,1799.799,125254,108,124500,51,False,tool_use,1
prog16-claude-sdd-regex-chess,regex-chess,sdd,31,1802.501,125441,263,125252,0,False,tool_use,1
prog16-claude-sdd-regex-chess,regex-chess,sdd,32,1836.823,125918,3019,125439,2487,False,tool_use,1
prog16-claude-sdd-regex-chess,regex-chess,sdd,33,1846.743,129018,462,125916,0,False,tool_use,1
prog16-claude-sdd-regex-chess,regex-chess,sdd,34,1887.47,129726,3902,129016,3675,False,tool_use,1
prog16-claude-sdd-regex-chess,regex-chess,sdd,35,1894.157,133781,560,129724,225,False,tool_use,1
prog16-claude-sdd-regex-chess,regex-chess,sdd,36,1903.375,134396,679,133779,389,False,tool_use,1
prog16-claude-sdd-regex-chess,regex-chess,sdd,37,1951.093,141132,3061,134394,2743,False,tool_use,1
prog16-claude-sdd-regex-chess,regex-chess,sdd,38,2001.749,144425,4283,141130,3842,False,tool_use,1
prog16-claude-sdd-regex-chess,regex-chess,sdd,39,2012.591,148763,753,144423,373,False,tool_use,1
prog16-claude-sdd-regex-chess,regex-chess,sdd,40,2021.617,149723,734,148761,326,False,tool_use,1
prog16-claude-sdd-regex-chess,regex-chess,sdd,41,2051.312,150895,2208,149721,2059,False,tool_use,1
prog16-claude-sdd-regex-chess,regex-chess,sdd,42,2063.444,153179,966,150893,840,False,tool_use,1
prog16-claude-sdd-regex-chess,regex-chess,sdd,43,2066.74,154215,100,153177,0,False,tool_use,1
prog16-claude-sdd-regex-chess,regex-chess,sdd,44,2070.613,154591,196,154213,0,False,tool_use,1
prog16-claude-sdd-regex-chess,regex-chess,sdd,45,2075.261,154868,672,154589,212,False,tool_use,1
prog16-claude-sdd-regex-chess,regex-chess,sdd,46,2082.427,155796,121,154866,0,False,tool_use,1
prog16-claude-sdd-regex-chess,regex-chess,sdd,47,2101.986,163600,929,155794,813,False,tool_use,1
prog16-claude-sdd-regex-chess,regex-chess,sdd,48,2105.786,164641,100,163598,0,False,tool_use,1
prog16-claude-sdd-regex-chess,regex-chess,sdd,49,2110.385,165341,177,164639,0,False,tool_use,1
prog16-claude-sdd-regex-chess,regex-chess,sdd,50,2113.457,165599,177,165339,0,False,tool_use,1
prog16-claude-sdd-regex-chess,regex-chess,sdd,51,2116.12,165857,101,165597,0,False,tool_use,1
prog16-claude-sdd-regex-chess,regex-chess,sdd,52,2135.881,167845,784,165855,0,False,tool_use,1
prog16-claude-sdd-regex-chess,regex-chess,sdd,53,2190.463,169467,1300,167843,1059,False,tool_use,1
prog16-claude-sdd-regex-chess,regex-chess,sdd,54,2208.065,170986,1226,169465,1097,False,tool_use,1
prog16-claude-sdd-regex-chess,regex-chess,sdd,55,2213.401,172503,286,170984,0,False,tool_use,1
prog16-claude-sdd-regex-chess,regex-chess,sdd,56,2216.267,172870,107,172501,0,False,tool_use,1
prog16-claude-sdd-regex-chess,regex-chess,sdd,57,2235.21,173998,761,172868,0,False,tool_use,1
prog16-claude-sdd-regex-chess,regex-chess,sdd,58,2362.829,174923,190,173996,43,False,tool_use,1
prog16-claude-sdd-regex-chess,regex-chess,sdd,59,2456.636,175168,138,174921,57,False,tool_use,1
prog16-claude-sdd-regex-chess,regex-chess,sdd,60,2463.258,175914,104,175166,0,False,tool_use,1
prog16-claude-sdd-regex-chess,regex-chess,sdd,61,2648.058,176124,280,175912,175,False,tool_use,1
prog16-claude-sdd-regex-chess,regex-chess,sdd,62,2951.291,176510,207,176122,18,False,tool_use,1
prog16-claude-sdd-regex-chess,regex-chess,sdd,63,2959.164,176822,311,176508,247,False,tool_use,1
prog16-claude-sdd-regex-chess,regex-chess,sdd,64,2965.051,178841,407,176820,335,False,tool_use,1
prog16-claude-sdd-regex-chess,regex-chess,sdd,65,2970.466,180332,792,178839,0,False,tool_use,1
prog16-claude-sdd-regex-chess,regex-chess,sdd,66,3087.908,181176,293,180330,81,False,tool_use,1
prog16-claude-sdd-regex-chess,regex-chess,sdd,67,3098.152,181526,772,181174,494,False,tool_use,1
prog16-claude-sdd-regex-chess,regex-chess,sdd,68,3117.335,182419,1068,181524,275,False,tool_use,1
prog16-claude-sdd-regex-chess,regex-chess,sdd,69,3231.002,183889,1417,182417,503,False,tool_use,1
prog16-claude-sdd-regex-chess,regex-chess,sdd,70,3239.356,185352,1086,183887,0,False,tool_use,1
prog16-claude-sdd-regex-chess,regex-chess,sdd,71,3268.502,186664,418,185350,264,False,tool_use,1
prog16-claude-sdd-regex-chess,regex-chess,sdd,72,3282.69,187128,888,186662,709,False,tool_use,1
prog16-claude-sdd-regex-chess,regex-chess,sdd,73,3297.881,188111,1711,187126,915,False,tool_use,1
prog16-claude-sdd-regex-chess,regex-chess,sdd,74,3313.112,189902,101,188109,0,False,tool_use,1
prog16-claude-sdd-regex-chess,regex-chess,sdd,75,3317.599,190070,275,189900,161,False,tool_use,1
prog16-claude-sdd-regex-chess,regex-chess,sdd,76,3320.872,190404,112,190068,0,False,tool_use,1
prog16-claude-sdd-regex-chess,regex-chess,sdd,77,3424.605,190606,133,190402,0,False,tool_use,1
prog16-claude-sdd-regex-chess,regex-chess,sdd,78,3482.384,190886,2454,190604,1928,False,tool_use,1
prog16-claude-sdd-regex-chess,regex-chess,sdd,79,3496.006,194835,590,190884,465,False,tool_use,1
prog16-claude-sdd-regex-chess,regex-chess,sdd,80,3499.881,195471,583,194833,43,False,tool_use,1
prog16-claude-sdd-regex-chess,regex-chess,sdd,81,3508.545,196108,134,195469,0,False,tool_use,1
prog16-claude-sdd-regex-chess,regex-chess,sdd,82,3520.778,197082,829,196106,762,False,tool_use,1
prog16-claude-sdd-regex-chess,regex-chess,sdd,83,3524.037,197958,178,197080,82,False,tool_use,1
prog16-claude-sdd-regex-chess,regex-chess,sdd,84,3550.458,198303,625,197956,0,False,end_turn,0
prog16-claude-sdd-schemelike-metacircular-eval,schemelike-metacircular-eval,sdd,2,2.487,27649,119,18441,38,False,tool_use,1
prog16-claude-sdd-schemelike-metacircular-eval,schemelike-metacircular-eval,sdd,3,9.37,28820,497,27647,333,False,tool_use,2
prog16-claude-sdd-schemelike-metacircular-eval,schemelike-metacircular-eval,sdd,4,15.899,37641,678,28818,311,False,tool_use,1
prog16-claude-sdd-schemelike-metacircular-eval,schemelike-metacircular-eval,sdd,6,22.045,38909,258,37639,64,False,tool_use,2
prog16-claude-sdd-schemelike-metacircular-eval,schemelike-metacircular-eval,sdd,7,111.59,40475,7521,38907,7262,False,tool_use,2
prog16-claude-sdd-schemelike-metacircular-eval,schemelike-metacircular-eval,sdd,8,116.868,48974,194,40473,134,False,tool_use,1
prog16-claude-sdd-schemelike-metacircular-eval,schemelike-metacircular-eval,sdd,9,121.987,50378,393,48972,272,False,tool_use,1
prog16-claude-sdd-schemelike-metacircular-eval,schemelike-metacircular-eval,sdd,10,126.723,50981,557,50376,0,False,tool_use,1
prog16-claude-sdd-schemelike-metacircular-eval,schemelike-metacircular-eval,sdd,11,141.061,51996,947,50979,881,False,tool_use,1
prog16-claude-sdd-schemelike-metacircular-eval,schemelike-metacircular-eval,sdd,12,183.736,53559,3398,51994,3196,False,tool_use,2
prog16-claude-sdd-schemelike-metacircular-eval,schemelike-metacircular-eval,sdd,13,188.857,57261,272,53557,149,False,tool_use,1
prog16-claude-sdd-schemelike-metacircular-eval,schemelike-metacircular-eval,sdd,14,216.865,57602,2256,57259,2137,False,tool_use,1
prog16-claude-sdd-schemelike-metacircular-eval,schemelike-metacircular-eval,sdd,15,243.055,60041,2120,57600,2044,False,tool_use,1
prog16-claude-sdd-schemelike-metacircular-eval,schemelike-metacircular-eval,sdd,16,253.561,63902,712,60039,624,False,tool_use,1
prog16-claude-sdd-schemelike-metacircular-eval,schemelike-metacircular-eval,sdd,17,289.352,65165,2784,63900,2718,False,tool_use,1
prog16-claude-sdd-schemelike-metacircular-eval,schemelike-metacircular-eval,sdd,18,456.23,68111,13849,65163,13768,False,tool_use,1
prog16-claude-sdd-schemelike-metacircular-eval,schemelike-metacircular-eval,sdd,19,459.342,82009,131,68109,0,False,tool_use,1
prog16-claude-sdd-schemelike-metacircular-eval,schemelike-metacircular-eval,sdd,20,461.641,82288,64,82007,0,False,tool_use,1
prog16-claude-sdd-schemelike-metacircular-eval,schemelike-metacircular-eval,sdd,21,464.318,82890,3588,82286,12,False,tool_use,1
prog16-claude-sdd-schemelike-metacircular-eval,schemelike-metacircular-eval,sdd,22,505.414,86570,554,82888,459,False,tool_use,1
prog16-claude-sdd-schemelike-metacircular-eval,schemelike-metacircular-eval,sdd,24,517.258,87432,905,86568,738,False,tool_use,1
prog16-claude-sdd-schemelike-metacircular-eval,schemelike-metacircular-eval,sdd,25,521.65,88380,181,87430,101,False,tool_use,1
prog16-claude-sdd-schemelike-metacircular-eval,schemelike-metacircular-eval,sdd,26,529.058,89077,510,88378,439,False,tool_use,1
prog16-claude-sdd-schemelike-metacircular-eval,schemelike-metacircular-eval,sdd,27,539.786,89683,749,89075,687,False,tool_use,1
prog16-claude-sdd-schemelike-metacircular-eval,schemelike-metacircular-eval,sdd,28,542.552,90507,131,89681,0,False,tool_use,1
prog16-claude-sdd-schemelike-metacircular-eval,schemelike-metacircular-eval,sdd,29,553.2,90946,845,90505,672,False,tool_use,1
prog16-claude-sdd-schemelike-metacircular-eval,schemelike-metacircular-eval,sdd,30,563.302,91910,771,90944,0,False,tool_use,1
prog16-claude-sdd-schemelike-metacircular-eval,schemelike-metacircular-eval,sdd,31,565.265,92800,101,91908,0,False,tool_use,1
prog16-claude-sdd-schemelike-metacircular-eval,schemelike-metacircular-eval,sdd,33,568.873,93238,98,92798,33,False,tool_use,1
prog16-claude-sdd-schemelike-metacircular-eval,schemelike-metacircular-eval,sdd,34,633.921,93879,5661,93236,0,False,tool_use,1
prog16-claude-sdd-schemelike-metacircular-eval,schemelike-metacircular-eval,sdd,35,636.588,99632,106,93877,0,False,tool_use,1
prog16-claude-sdd-schemelike-metacircular-eval,schemelike-metacircular-eval,sdd,37,639.423,100039,65,99630,0,False,tool_use,1
prog16-claude-sdd-schemelike-metacircular-eval,schemelike-metacircular-eval,sdd,38,682.241,100439,4217,100037,0,False,tool_use,1
prog16-claude-sdd-schemelike-metacircular-eval,schemelike-metacircular-eval,sdd,39,684.625,104749,118,100437,0,False,tool_use,1
prog16-claude-sdd-schemelike-metacircular-eval,schemelike-metacircular-eval,sdd,41,694.849,105158,1211,104747,748,False,tool_use,1
prog16-claude-sdd-schemelike-metacircular-eval,schemelike-metacircular-eval,sdd,43,1078.912,106707,33635,105156,33303,False,tool_use,1
prog16-claude-sdd-schemelike-metacircular-eval,schemelike-metacircular-eval,sdd,44,1218.505,140948,13032,106705,12956,False,tool_use,1
prog16-claude-sdd-schemelike-metacircular-eval,schemelike-metacircular-eval,sdd,45,1222.108,154035,177,140946,108,False,tool_use,1
prog16-claude-sdd-schemelike-metacircular-eval,schemelike-metacircular-eval,sdd,46,1338.977,155107,11495,154033,11427,False,tool_use,1
prog16-claude-sdd-schemelike-metacircular-eval,schemelike-metacircular-eval,sdd,47,1620.029,166677,34063,155105,27537,False,tool_use,1
prog16-claude-sdd-schemelike-metacircular-eval,schemelike-metacircular-eval,sdd,48,1667.11,200817,118,166675,22,False,tool_use,1
prog16-claude-sdd-schemelike-metacircular-eval,schemelike-metacircular-eval,sdd,49,1669.576,200983,108,200815,0,False,tool_use,1
prog16-claude-sdd-schemelike-metacircular-eval,schemelike-metacircular-eval,sdd,50,1671.624,201144,147,200981,0,False,tool_use,1
prog16-claude-sdd-schemelike-metacircular-eval,schemelike-metacircular-eval,sdd,51,1718.322,201382,4290,201142,4088,False,tool_use,1
prog16-claude-sdd-schemelike-metacircular-eval,schemelike-metacircular-eval,sdd,52,1762.354,205740,3873,201380,3720,False,tool_use,1
prog16-claude-sdd-schemelike-metacircular-eval,schemelike-metacircular-eval,sdd,53,1772.39,209699,666,205738,610,False,tool_use,1
prog16-claude-sdd-schemelike-metacircular-eval,schemelike-metacircular-eval,sdd,54,1775.362,210417,184,209697,0,False,tool_use,1
prog16-claude-sdd-schemelike-metacircular-eval,schemelike-metacircular-eval,sdd,55,1786.211,211069,916,210415,686,False,tool_use,1
prog16-claude-sdd-schemelike-metacircular-eval,schemelike-metacircular-eval,sdd,56,1790.308,212095,149,211067,72,False,tool_use,1
prog16-claude-sdd-schemelike-metacircular-eval,schemelike-metacircular-eval,sdd,57,1812.647,212291,2081,212093,1793,False,tool_use,1
prog16-claude-sdd-schemelike-metacircular-eval,schemelike-metacircular-eval,sdd,58,1816.645,214602,110,212289,28,False,tool_use,1
prog16-claude-sdd-schemelike-metacircular-eval,schemelike-metacircular-eval,sdd,59,1846.288,215227,2496,214600,2396,False,tool_use,1
prog16-claude-sdd-schemelike-metacircular-eval,schemelike-metacircular-eval,sdd,60,1869.469,218209,1752,215225,1696,False,tool_use,1
prog16-claude-sdd-schemelike-metacircular-eval,schemelike-metacircular-eval,sdd,61,1889.024,227313,2035,218207,1502,False,tool_use,1
prog16-claude-sdd-schemelike-metacircular-eval,schemelike-metacircular-eval,sdd,62,1895.94,229452,179,227311,0,False,tool_use,1
prog16-claude-sdd-schemelike-metacircular-eval,schemelike-metacircular-eval,sdd,63,1901.219,229776,396,229450,200,False,tool_use,1
prog16-claude-sdd-schemelike-metacircular-eval,schemelike-metacircular-eval,sdd,64,1918.288,230477,393,229774,288,False,tool_use,1
prog16-claude-sdd-schemelike-metacircular-eval,schemelike-metacircular-eval,sdd,65,1981.246,232505,2149,230475,2013,False,tool_use,1
prog16-claude-sdd-schemelike-metacircular-eval,schemelike-metacircular-eval,sdd,66,2013.385,234755,3637,232503,2755,False,tool_use,1
prog16-claude-sdd-schemelike-metacircular-eval,schemelike-metacircular-eval,sdd,67,2081.128,238450,5883,234753,5824,False,tool_use,1
prog16-claude-sdd-schemelike-metacircular-eval,schemelike-metacircular-eval,sdd,68,2139.703,244689,5734,238448,5493,False,tool_use,1
prog16-claude-sdd-schemelike-metacircular-eval,schemelike-metacircular-eval,sdd,69,2144.48,251420,562,244687,75,False,tool_use,1
prog16-claude-sdd-schemelike-metacircular-eval,schemelike-metacircular-eval,sdd,70,2149.403,252086,607,251418,90,False,tool_use,1
prog16-claude-sdd-schemelike-metacircular-eval,schemelike-metacircular-eval,sdd,71,2157.635,252773,512,252084,0,False,tool_use,1
prog16-claude-sdd-schemelike-metacircular-eval,schemelike-metacircular-eval,sdd,72,2161.665,253365,384,252771,236,False,tool_use,1
prog16-claude-sdd-schemelike-metacircular-eval,schemelike-metacircular-eval,sdd,73,2164.341,253829,105,253363,0,False,tool_use,1
prog16-claude-sdd-schemelike-metacircular-eval,schemelike-metacircular-eval,sdd,74,2167.042,253984,127,253827,57,False,tool_use,1
prog16-claude-sdd-schemelike-metacircular-eval,schemelike-metacircular-eval,sdd,75,2168.907,254161,125,253982,0,False,tool_use,1
prog16-claude-sdd-schemelike-metacircular-eval,schemelike-metacircular-eval,sdd,76,2262.993,254726,4835,254159,4601,False,tool_use,1
prog16-claude-sdd-sqlite-db-truncate,sqlite-db-truncate,sdd,2,1.94,27340,149,23742,25,False,tool_use,1
prog16-claude-sdd-sqlite-db-truncate,sqlite-db-truncate,sdd,3,4.654,27599,83,27338,21,False,tool_use,1
prog16-claude-sdd-sqlite-db-truncate,sqlite-db-truncate,sdd,4,6.293,27745,67,27597,0,False,tool_use,1
prog16-claude-sdd-sqlite-db-truncate,sqlite-db-truncate,sdd,5,43.365,28584,4231,27743,2944,False,tool_use,1
prog16-claude-sdd-sqlite-db-truncate,sqlite-db-truncate,sdd,6,56.343,33156,1197,28582,209,False,tool_use,1
prog16-claude-sdd-sqlite-db-truncate,sqlite-db-truncate,sdd,7,67.681,34635,246,33154,0,False,end_turn,0
prog16-claude-sdd-torch-pipeline-parallelism,torch-pipeline-parallelism,sdd,2,8.804,27866,712,23742,635,False,tool_use,1
prog16-claude-sdd-torch-pipeline-parallelism,torch-pipeline-parallelism,sdd,3,12.865,29572,441,27864,221,False,tool_use,1
